ID,Month,Day,minmax,Date,Level(m)
03NE002,2,17,max,2019-02-17,1.222
03NE002,2,18,min,2012-02-18,1.1289999
03NE002,2,18,max,2019-02-18,1.216
03NE002,2,19,min,2012-02-19,1.126
03NE002,2,19,max,2019-02-19,1.21
03NE002,2,20,min,2012-02-20,1.124
03NE002,2,20,max,2019-02-20,1.2
03NE002,2,21,min,2012-02-21,1.127
03NE002,2,21,max,2019-02-21,1.1909999999999998
03NE002,2,22,min,2012-02-22,1.122
03NE002,2,22,max,2019-02-22,1.186
03NE002,2,23,min,2012-02-23,1.1210001
03NE002,2,23,max,2019-02-23,1.181
03NE002,2,24,min,2012-02-24,1.119
03NE002,2,24,max,2019-02-24,1.1799999
03NE002,2,25,min,2012-02-25,1.12
03NE002,2,25,max,2019-02-25,1.179
03NE002,2,26,min,2012-02-26,1.123
03NE002,2,26,max,2019-02-26,1.179
03NE002,2,27,min,2012-02-27,1.1210001
03NE002,2,27,max,2019-02-27,1.177
03NE002,2,28,min,2012-02-28,1.119
03NE002,2,28,max,2019-02-28,1.176
03NE002,2,29,min,2012-02-29,1.117
03NE002,2,29,max,2016-02-29,1.175
03NE002,3,1,min,2012-03-01,1.1160001
03NE002,3,1,max,2019-03-01,1.176
03NE002,3,2,min,2012-03-02,1.115
03NE002,3,2,max,2019-03-02,1.176
03NE002,3,3,min,2012-03-03,1.1160001
03NE002,3,3,max,2019-03-03,1.177
03NE002,3,4,min,2012-03-04,1.1160001
03NE002,3,4,max,2019-03-04,1.178
03NE002,3,5,min,2012-03-05,1.114
03NE002,3,5,max,2019-03-05,1.178
03NE002,3,6,min,2012-03-06,1.114
03NE002,3,6,max,2019-03-06,1.178
03NE002,3,7,min,2012-03-07,1.113
03NE002,3,7,max,2019-03-07,1.178
03NE002,3,8,min,2012-03-08,1.112
03NE002,3,8,max,2019-03-08,1.179
03NE002,3,9,min,2012-03-09,1.11
03NE002,3,9,max,2019-03-09,1.182
03NE002,3,10,min,2012-03-10,1.109
03NE002,3,10,max,2019-03-10,1.1840000000000002
03NE002,3,11,min,2012-03-11,1.109
03NE002,3,11,max,2019-03-11,1.187
03NE002,3,12,min,2012-03-12,1.107
03NE002,3,12,max,2019-03-12,1.189
03NE002,3,13,min,2012-03-13,1.107
03NE002,3,13,max,2019-03-13,1.1900001
03NE002,3,14,min,2012-03-14,1.1059999
03NE002,3,14,max,2019-03-14,1.189
03NE002,3,15,min,2012-03-15,1.108
03NE002,3,15,max,2019-03-15,1.188
03NE002,3,16,min,2012-03-16,1.108
03NE002,3,16,max,2019-03-16,1.1909999999999998
03NE002,3,17,min,2012-03-17,1.107
03NE002,3,17,max,2019-03-17,1.1900001
03NE002,3,18,min,2012-03-18,1.1059999
03NE002,3,18,max,2019-03-18,1.188
03NE002,3,19,min,2012-03-19,1.105
03NE002,3,19,max,2019-03-19,1.187
03NE002,3,20,min,2012-03-20,1.105
03NE002,3,20,max,2019-03-20,1.189
03NE002,3,21,min,2012-03-21,1.1059999
03NE002,3,21,max,2019-03-21,1.1900001
03NE002,3,22,min,2012-03-22,1.107
03NE002,3,22,max,2019-03-22,1.193
03NE002,3,23,min,2012-03-23,1.1059999
03NE002,3,23,max,2019-03-23,1.1909999999999998
03NE002,3,24,min,2012-03-24,1.104
03NE002,3,24,max,2019-03-24,1.1950001
03NE002,3,25,min,2012-03-25,1.102
03NE002,3,25,max,2019-03-25,1.194
03NE002,3,26,min,2012-03-26,1.102
03NE002,3,26,max,2019-03-26,1.1909999999999998
03NE002,3,27,min,2012-03-27,1.105
03NE002,3,27,max,2019-03-27,1.1900001
03NE002,3,28,min,2012-03-28,1.105
03NE002,3,28,max,2019-03-28,1.1909999999999998
03NE002,3,29,min,2012-03-29,1.104
03NE002,3,29,max,2019-03-29,1.189
03NE002,3,30,min,2012-03-30,1.1059999
03NE002,3,30,max,2019-03-30,1.1840000000000002
03NE002,3,31,min,2012-03-31,1.119
03NE002,3,31,max,2019-03-31,1.187
03NE002,4,1,min,2012-04-01,1.105
03NE002,4,1,max,2019-04-01,1.1840000000000002
03NE002,4,2,min,2012-04-02,1.107
03NE002,4,2,max,2019-04-02,1.183
03NE002,4,3,min,2012-04-03,1.104
03NE002,4,3,max,2019-04-03,1.1840000000000002
03NE002,4,4,min,2012-04-04,1.105
03NE002,4,4,max,2019-04-04,1.186
03NE002,4,5,min,2012-04-05,1.103
03NE002,4,5,max,2019-04-05,1.188
03NE002,4,6,min,2012-04-06,1.102
03NE002,4,6,max,2019-04-06,1.192
03NE002,4,7,min,2012-04-07,1.103
03NE002,4,7,max,2019-04-07,1.1950001
03NE002,4,8,min,2012-04-08,1.102
03NE002,4,8,max,2019-04-08,1.197
03NE002,4,9,min,2012-04-09,1.105
03NE002,4,9,max,2019-04-09,1.199
03NE002,4,10,min,2012-04-10,1.11
03NE002,4,10,max,2019-04-10,1.212
03NE002,4,11,min,2012-04-11,1.108
03NE002,4,11,max,2019-04-11,1.2
03NE002,4,12,min,2012-04-12,1.1059999
03NE002,4,12,max,2019-04-12,1.2009999999999998
03NE002,4,13,min,2012-04-13,1.124
03NE002,4,13,max,2019-04-13,1.222
03NE002,4,14,min,2012-04-14,1.136
03NE002,4,14,max,2019-04-14,1.252
03NE002,4,15,min,2012-04-15,1.15
03NE002,4,15,max,2019-04-15,1.252
03NE002,4,16,min,2012-04-16,1.147
03NE002,4,16,max,2019-04-16,1.211
03NE002,4,17,min,2012-04-17,1.143
03NE002,4,17,max,2019-04-17,1.3030000000000002
03NE002,4,18,min,2012-04-18,1.138
03NE002,4,18,max,2019-04-18,1.227
03NE002,4,19,min,2012-04-19,1.127
03NE002,4,19,max,2019-04-19,1.223
03NE002,4,20,min,2012-04-20,1.137
03NE002,4,20,max,2019-04-20,1.224
03NE002,4,21,min,2012-04-21,1.1720001
03NE002,4,21,max,2019-04-21,1.24
03NE002,4,22,min,2012-04-22,1.175
03NE002,4,22,max,2019-04-22,1.327
03NE002,4,23,min,2012-04-23,1.1799999
03NE002,4,23,max,2019-04-23,1.4299999
03NE002,4,24,min,2012-04-24,1.177
03NE002,4,24,max,2019-04-24,1.3969999999999998
03NE002,4,25,min,2012-04-25,1.158
03NE002,4,25,max,2019-04-25,1.294
03NE002,4,26,min,2012-04-26,1.155
03NE002,4,26,max,2019-04-26,1.267
03NE002,4,27,min,2012-04-27,1.154
03NE002,4,27,max,2019-04-27,1.286
03NE002,4,28,min,2012-04-28,1.153
03NE002,4,28,max,2019-04-28,1.3030000000000002
03NE002,4,29,min,2012-04-29,1.169
03NE002,4,29,max,2019-04-29,1.317
03NE002,4,30,min,2012-04-30,1.178
03NE002,4,30,max,2019-04-30,1.3329999
03NE002,5,1,min,2012-05-01,1.192
03NE002,5,1,max,2019-05-01,1.344
03NE002,5,2,min,2012-05-02,1.2
03NE002,5,2,max,2019-05-02,1.403
03NE002,5,3,min,2012-05-03,1.207
03NE002,5,3,max,2019-05-03,1.771
03NE002,5,4,min,2012-05-04,1.2079999
03NE002,5,4,max,2019-05-04,1.8049999
03NE002,5,5,min,2012-05-05,1.199
03NE002,5,5,max,2019-05-05,1.955
03NE002,5,6,min,2012-05-06,1.187
03NE002,5,6,max,2019-05-06,2.1689999
03NE002,5,7,min,2012-05-07,1.2009999999999998
03NE002,5,7,max,2019-05-07,2.1229999
03NE002,5,8,min,2012-05-08,1.257
03NE002,5,8,max,2019-05-08,2.027
03NE002,5,9,min,2012-05-09,1.24
03NE002,5,9,max,2019-05-09,1.9910001
03NE002,5,10,min,2012-05-10,1.243
03NE002,5,10,max,2018-05-10,1.9960001
03NE002,5,11,min,2012-05-11,1.2410001
03NE002,5,11,max,2019-05-11,2.1440001
03NE002,5,12,min,2012-05-12,1.298
03NE002,5,12,max,2019-05-12,2.0869999
03NE002,5,13,min,2012-05-13,1.365
03NE002,5,13,max,2019-05-13,2.0150001
03NE002,5,14,min,2012-05-14,1.3630000000000002
03NE002,5,14,max,2019-05-14,1.755
03NE002,5,15,min,2012-05-15,1.3660001
03NE002,5,15,max,2019-05-15,1.737
03NE002,5,16,min,2012-05-16,1.37
03NE002,5,16,max,2019-05-16,2.075
03NE002,5,17,min,2011-05-17,1.3730000000000002
03NE002,5,17,max,2019-05-17,2.049
03NE002,5,18,min,2011-05-18,1.3890001
03NE002,5,18,max,2019-05-18,1.939
03NE002,5,19,min,2011-05-19,1.469
03NE002,5,19,max,2019-05-19,1.7079999
03NE002,5,20,min,2011-05-20,1.403
03NE002,5,20,max,2019-05-20,1.7589999
03NE002,5,21,min,2011-05-21,1.4579999
03NE002,5,21,max,2019-05-21,1.716
03NE002,5,22,min,2011-05-22,1.479
03NE002,5,22,max,2019-05-22,2.0050001
03NE002,5,23,min,2011-05-23,1.479
03NE002,5,23,max,2019-05-23,2.3540001
03NE002,5,24,min,2011-05-24,1.48
03NE002,5,24,max,2019-05-24,2.227
03NE002,5,25,min,2011-05-25,1.483
03NE002,5,25,max,2019-05-25,1.903
03NE002,5,26,min,2011-05-26,1.483
03NE002,5,26,max,2019-05-26,1.693
03NE002,5,27,min,2011-05-27,1.4269999999999998
03NE002,5,27,max,2019-05-27,1.6849999
03NE002,5,28,min,2011-05-28,1.423
03NE002,5,28,max,2019-05-28,1.652
03NE002,5,29,min,2011-05-29,1.4299999
03NE002,5,29,max,2019-05-29,1.664
03NE002,5,30,min,2011-05-30,1.4369999999999998
03NE002,5,30,max,2019-05-30,1.669
03NE002,5,31,min,2011-05-31,1.4529999
03NE002,5,31,max,2019-05-31,1.663
03NE002,6,1,min,2011-06-01,1.462
03NE002,6,1,max,2019-06-01,1.654
03NE002,6,2,min,2011-06-02,1.4579999
03NE002,6,2,max,2019-06-02,1.65
03NE002,6,3,min,2011-06-03,1.4529999
03NE002,6,3,max,2019-06-03,1.656
03NE002,6,4,min,2011-06-04,1.449
03NE002,6,4,max,2019-06-04,1.646
03NE002,6,5,min,2011-06-05,1.449
03NE002,6,5,max,2019-06-05,1.641
03NE002,6,6,min,2011-06-06,1.454
03NE002,6,6,max,2019-06-06,1.63
03NE002,6,7,min,2011-06-07,1.459
03NE002,6,7,max,2019-06-07,1.6130000000000002
03NE002,6,8,min,2011-06-08,1.457
03NE002,6,8,max,2019-06-08,1.614
03NE002,6,9,min,2011-06-09,1.4529999
03NE002,6,9,max,2019-06-09,1.628
03NE002,6,10,min,2011-06-10,1.449
03NE002,6,10,max,2019-06-10,1.645
03NE002,6,11,min,2011-06-11,1.446
03NE002,6,11,max,2019-06-11,1.63
03NE002,6,12,min,2011-06-12,1.444
03NE002,6,12,max,2019-06-12,1.636
03NE002,6,13,min,2011-06-13,1.4409999999999998
03NE002,6,13,max,2019-06-13,1.6369999999999998
03NE002,6,14,min,2011-06-14,1.436
03NE002,6,14,max,2019-06-14,1.636
03NE002,6,15,min,2011-06-15,1.431
03NE002,6,15,max,2019-06-15,1.6289999
03NE002,6,16,min,2011-06-16,1.426
03NE002,6,16,max,2019-06-16,1.619
03NE002,6,17,min,2011-06-17,1.423
03NE002,6,17,max,2019-06-17,1.612
03NE002,6,18,min,2011-06-18,1.4220001
03NE002,6,18,max,2019-06-18,1.607
03NE002,6,19,min,2011-06-19,1.419
03NE002,6,19,max,2019-06-19,1.632
03NE002,6,20,min,2011-06-20,1.4170001
03NE002,6,20,max,2019-06-20,1.6339999
03NE002,6,21,min,2011-06-21,1.4119999
03NE002,6,21,max,2019-06-21,1.622
03NE002,6,22,min,2011-06-22,1.408
03NE002,6,22,max,2019-06-22,1.608
03NE002,6,23,min,2011-06-23,1.403
03NE002,6,23,max,2019-06-23,1.597
03NE002,6,24,min,2011-06-24,1.399
03NE002,6,24,max,2019-06-24,1.59
03NE002,6,25,min,2011-06-25,1.395
03NE002,6,25,max,2019-06-25,1.5779999
03NE002,6,26,min,2011-06-26,1.39
03NE002,6,26,max,2019-06-26,1.567
03NE002,6,27,min,2011-06-27,1.386
03NE002,6,27,max,2019-06-27,1.5590000000000002
03NE002,6,28,min,2011-06-28,1.383
03NE002,6,28,max,2019-06-28,1.5519999999999998
03NE002,6,29,min,2011-06-29,1.3789999
03NE002,6,29,max,2019-06-29,1.544
03NE002,6,30,min,2011-06-30,1.378
03NE002,6,30,max,2019-06-30,1.534
03NE002,7,1,min,2011-07-01,1.375
03NE002,7,1,max,2019-07-01,1.527
03NE002,7,2,min,2011-07-02,1.374
03NE002,7,2,max,2019-07-02,1.523
03NE002,7,3,min,2011-07-03,1.3890001
03NE002,7,3,max,2019-07-03,1.525
03NE002,7,4,min,2011-07-04,1.408
03NE002,7,4,max,2019-07-04,1.523
03NE002,7,5,min,2011-07-05,1.421
03NE002,7,5,max,2019-07-05,1.5190001
03NE002,7,6,min,2011-07-06,1.426
03NE002,7,6,max,2019-07-06,1.515
03NE002,7,7,min,2011-07-07,1.4269999999999998
03NE002,7,7,max,2019-07-07,1.51
03NE002,7,8,min,2011-07-08,1.423
03NE002,7,8,max,2019-07-08,1.503
03NE002,7,9,min,2011-07-09,1.419
03NE002,7,9,max,2019-07-09,1.543
03NE002,7,10,min,2011-07-10,1.415
03NE002,7,10,max,2019-07-10,1.569
03NE002,7,11,min,2011-07-11,1.41
03NE002,7,11,max,2019-07-11,1.577
03NE002,7,12,min,2011-07-12,1.405
03NE002,7,12,max,2019-07-12,1.5719999999999998
03NE002,7,13,min,2011-07-13,1.4
03NE002,7,13,max,2019-07-13,1.5630000000000002
03NE002,7,14,min,2011-07-14,1.402
03NE002,7,14,max,2019-07-14,1.556
03NE002,7,15,min,2011-07-15,1.41
03NE002,7,15,max,2019-07-15,1.556
03NE002,7,16,min,2011-07-16,1.4069999
03NE002,7,16,max,2019-07-16,1.546
03NE002,7,17,min,2011-07-17,1.403
03NE002,7,17,max,2019-07-17,1.536
03NE002,7,18,min,2011-07-18,1.398
03NE002,7,18,max,2019-07-18,1.526
03NE002,7,19,min,2011-07-19,1.393
03NE002,7,19,max,2019-07-19,1.517
03NE002,7,20,min,2011-07-20,1.3890001
03NE002,7,20,max,2019-07-20,1.506
03NE002,7,21,min,2011-07-21,1.3869999999999998
03NE002,7,21,max,2019-07-21,1.495
03NE002,7,22,min,2011-07-22,1.383
03NE002,7,22,max,2019-07-22,1.485
03NE002,7,23,min,2011-07-23,1.3789999
03NE002,7,23,max,2019-07-23,1.476
03NE002,7,24,min,2011-07-24,1.374
03NE002,7,24,max,2019-07-24,1.474
03NE002,7,25,min,2011-07-25,1.37
03NE002,7,25,max,2019-07-25,1.474
03NE002,7,26,min,2011-07-26,1.368
03NE002,7,26,max,2019-07-26,1.471
03NE002,7,27,min,2011-07-27,1.367
03NE002,7,27,max,2019-07-27,1.4680001
03NE002,7,28,min,2011-07-28,1.3660001
03NE002,7,28,max,2019-07-28,1.476
03NE002,7,29,min,2011-07-29,1.3710001
03NE002,7,29,max,2019-07-29,1.4960001
03NE002,7,30,min,2011-07-30,1.3710001
03NE002,7,30,max,2019-07-30,1.5119999999999998
03NE002,7,31,min,2011-07-31,1.369
03NE002,7,31,max,2019-07-31,1.511
03NE002,8,1,min,2011-08-01,1.365
03NE002,8,1,max,2019-08-01,1.506
03NE002,8,2,min,2011-08-02,1.36
03NE002,8,2,max,2019-08-02,1.5039999
03NE002,8,3,min,2011-08-03,1.354
03NE002,8,3,max,2019-08-03,1.503
03NE002,8,4,min,2011-08-04,1.352
03NE002,8,4,max,2019-08-04,1.499
03NE002,8,5,min,2011-08-05,1.352
03NE002,8,5,max,2019-08-05,1.493
03NE002,8,6,min,2011-08-06,1.359
03NE002,8,6,max,2019-08-06,1.487
03NE002,8,7,min,2011-08-07,1.37
03NE002,8,7,max,2019-08-07,1.4910001
03NE002,8,8,min,2011-08-08,1.368
03NE002,8,8,max,2019-08-08,1.4960001
03NE002,8,9,min,2011-08-09,1.364
03NE002,8,9,max,2019-08-09,1.495
03NE002,8,10,min,2011-08-10,1.36
03NE002,8,10,max,2019-08-10,1.4910001
03NE002,8,11,min,2011-08-11,1.3559999
03NE002,8,11,max,2019-08-11,1.4859999
03NE002,8,12,min,2011-08-12,1.352
03NE002,8,12,max,2019-08-12,1.482
03NE002,8,13,min,2011-08-13,1.345
03NE002,8,13,max,2019-08-13,1.475
03NE002,8,14,min,2011-08-14,1.3430001
03NE002,8,14,max,2019-08-14,1.469
03NE002,8,15,min,2011-08-15,1.347
03NE002,8,15,max,2019-08-15,1.467
03NE002,8,16,min,2011-08-16,1.345
03NE002,8,16,max,2019-08-16,1.471
03NE002,8,17,min,2011-08-17,1.339
03NE002,8,17,max,2019-08-17,1.469
03NE002,8,18,min,2011-08-18,1.332
03NE002,8,18,max,2019-08-18,1.466
03NE002,8,19,min,2011-08-19,1.332
03NE002,8,19,max,2019-08-19,1.462
03NE002,8,20,min,2011-08-20,1.3259999999999998
03NE002,8,20,max,2019-08-20,1.4579999
03NE002,8,21,min,2011-08-21,1.3230000000000002
03NE002,8,21,max,2019-08-21,1.477
03NE002,8,22,min,2011-08-22,1.33
03NE002,8,22,max,2019-08-22,1.48
03NE002,8,23,min,2011-08-23,1.347
03NE002,8,23,max,2019-08-23,1.48
03NE002,8,24,min,2011-08-24,1.344
03NE002,8,24,max,2019-08-24,1.475
03NE002,8,25,min,2011-08-25,1.34
03NE002,8,25,max,2019-08-25,1.47
03NE002,8,26,min,2011-08-26,1.3380001
03NE002,8,26,max,2019-08-26,1.464
03NE002,8,27,min,2011-08-27,1.3380001
03NE002,8,27,max,2019-08-27,1.457
03NE002,8,28,min,2011-08-28,1.337
03NE002,8,28,max,2019-08-28,1.4509999999999998
03NE002,8,29,min,2011-08-29,1.334
03NE002,8,29,max,2019-08-29,1.4450001
03NE002,8,30,min,2011-08-30,1.331
03NE002,8,30,max,2019-08-30,1.4400001
03NE002,8,31,min,2011-08-31,1.3279999
03NE002,8,31,max,2019-08-31,1.4349999
03NE002,9,1,min,2011-09-01,1.3230000000000002
03NE002,9,1,max,2019-09-01,1.429
03NE002,9,2,min,2011-09-02,1.317
03NE002,9,2,max,2019-09-02,1.4269999999999998
03NE002,9,3,min,2011-09-03,1.325
03NE002,9,3,max,2019-09-03,1.4280000000000002
03NE002,9,4,min,2011-09-04,1.337
03NE002,9,4,max,2019-09-04,1.423
03NE002,9,5,min,2011-09-05,1.337
03NE002,9,5,max,2019-09-05,1.4170001
03NE002,9,6,min,2011-09-06,1.334
03NE002,9,6,max,2019-09-06,1.423
03NE002,9,7,min,2011-09-07,1.336
03NE002,9,7,max,2019-09-07,1.421
03NE002,9,8,min,2011-09-08,1.3329999
03NE002,9,8,max,2019-09-08,1.419
03NE002,9,9,min,2011-09-09,1.3329999
03NE002,9,9,max,2019-09-09,1.415
03NE002,9,10,min,2011-09-10,1.3259999999999998
03NE002,9,10,max,2019-09-10,1.411
03NE002,9,11,min,2011-09-11,1.327
03NE002,9,11,max,2019-09-11,1.4069999
03NE002,9,12,min,2011-09-12,1.3259999999999998
03NE002,9,12,max,2019-09-12,1.402
03NE002,9,13,min,2011-09-13,1.329
03NE002,9,13,max,2019-09-13,1.3969999999999998
03NE002,9,14,min,2011-09-14,1.331
03NE002,9,14,max,2019-09-14,1.393
03NE002,9,15,min,2011-09-15,1.33
03NE002,9,15,max,2019-09-15,1.395
03NE002,9,16,min,2011-09-16,1.3230000000000002
03NE002,9,16,max,2019-09-16,1.3940001
03NE002,9,17,min,2011-09-17,1.324
03NE002,9,17,max,2019-09-17,1.413
03NE002,9,18,min,2011-09-18,1.3150001
03NE002,9,18,max,2019-09-18,1.414
03NE002,9,19,min,2011-09-19,1.317
03NE002,9,19,max,2019-09-19,1.414
03NE002,9,20,min,2011-09-20,1.3150001
03NE002,9,20,max,2019-09-20,1.416
03NE002,9,21,min,2011-09-21,1.319
03NE002,9,21,max,2019-09-21,1.419
03NE002,9,22,min,2011-09-22,1.324
03NE002,9,22,max,2019-09-22,1.425
03NE002,9,23,min,2011-09-23,1.332
03NE002,9,23,max,2019-09-23,1.4409999999999998
03NE002,9,24,min,2011-09-24,1.334
03NE002,9,24,max,2019-09-24,1.443
03NE002,9,25,min,2011-09-25,1.332
03NE002,9,25,max,2019-09-25,1.444
03NE002,9,26,min,2011-09-26,1.33
03NE002,9,26,max,2019-09-26,1.4450001
03NE002,9,27,min,2011-09-27,1.3259999999999998
03NE002,9,27,max,2019-09-27,1.442
03NE002,9,28,min,2011-09-28,1.325
03NE002,9,28,max,2019-09-28,1.443
03NE002,9,29,min,2011-09-29,1.3219999999999998
03NE002,9,29,max,2019-09-29,1.439
03NE002,9,30,min,2011-09-30,1.318
03NE002,9,30,max,2019-09-30,1.4340000000000002
03NE002,10,1,min,2011-10-01,1.3130000000000002
03NE002,10,1,max,2019-10-01,1.4299999
03NE002,10,2,min,2011-10-02,1.314
03NE002,10,2,max,2019-10-02,1.425
03NE002,10,3,min,2011-10-03,1.3130000000000002
03NE002,10,3,max,2019-10-03,1.421
03NE002,10,4,min,2011-10-04,1.3119999999999998
03NE002,10,4,max,2019-10-04,1.4240000000000002
03NE002,10,5,min,2011-10-05,1.3099999
03NE002,10,5,max,2019-10-05,1.421
03NE002,10,6,min,2011-10-06,1.3099999
03NE002,10,6,max,2019-10-06,1.419
03NE002,10,7,min,2011-10-07,1.3099999
03NE002,10,7,max,2019-10-07,1.418
03NE002,10,8,min,2011-10-08,1.3099999
03NE002,10,8,max,2019-10-08,1.413
03NE002,10,9,min,2011-10-09,1.3130000000000002
03NE002,10,9,max,2019-10-09,1.411
03NE002,10,10,min,2011-10-10,1.3119999999999998
03NE002,10,10,max,2019-10-10,1.406
03NE002,10,11,min,2011-10-11,1.311
03NE002,10,11,max,2019-10-11,1.408
03NE002,10,12,min,2011-10-12,1.311
03NE002,10,12,max,2019-10-12,1.45
03NE002,10,13,min,2011-10-13,1.308
03NE002,10,13,max,2019-10-13,1.4480000000000002
03NE002,10,14,min,2011-10-14,1.3150001
03NE002,10,14,max,2019-10-14,1.45
03NE002,10,15,min,2011-10-15,1.318
03NE002,10,15,max,2019-10-15,1.466
03NE002,10,16,min,2011-10-16,1.3259999999999998
03NE002,10,16,max,2019-10-16,1.4529999
03NE002,10,17,min,2011-10-17,1.335
03NE002,10,17,max,2019-10-17,1.461
03NE002,10,18,min,2011-10-18,1.334
03NE002,10,18,max,2019-10-18,1.4680001
03NE002,10,19,min,2011-10-19,1.3329999
03NE002,10,19,max,2019-10-19,1.4680001
03NE002,10,20,min,2011-10-20,1.3329999
03NE002,10,20,max,2019-10-20,1.466
03NE002,10,21,min,2011-10-21,1.331
03NE002,10,21,max,2019-10-21,1.466
03NE002,10,22,min,2011-10-22,1.329
03NE002,10,22,max,2019-10-22,1.476
03NE002,10,23,min,2011-10-23,1.327
03NE002,10,23,max,2019-10-23,1.48
03NE002,10,24,min,2011-10-24,1.3259999999999998
03NE002,10,24,max,2019-10-24,1.4809999
03NE002,10,25,min,2011-10-25,1.325
03NE002,10,25,max,2019-10-25,1.477
03NE002,10,26,min,2011-10-26,1.325
03NE002,10,26,max,2019-10-26,1.474
03NE002,10,27,min,2011-10-27,1.342
03NE002,10,27,max,2019-10-27,1.471
03NE002,10,28,min,2011-10-28,1.341
03NE002,10,28,max,2019-10-28,1.467
03NE002,10,29,min,2011-10-29,1.34
03NE002,10,29,max,2019-10-29,1.4630001
03NE002,10,30,min,2011-10-30,1.352
03NE002,10,30,max,2019-10-30,1.459
03NE002,10,31,min,2011-10-31,1.349
03NE002,10,31,max,2019-10-31,1.457
03NE002,11,1,min,2011-11-01,1.337
03NE002,11,1,max,2019-11-01,1.4960001
03NE002,11,2,min,2011-11-02,1.344
03NE002,11,2,max,2019-11-02,1.5829999
03NE002,11,3,min,2011-11-03,1.344
03NE002,11,3,max,2019-11-03,1.5880001
03NE002,11,4,min,2011-11-04,1.341
03NE002,11,4,max,2019-11-04,1.499
03NE002,11,5,min,2011-11-05,1.351
03NE002,11,5,max,2019-11-05,1.476
03NE002,11,6,min,2011-11-06,1.3710001
03NE002,11,6,max,2019-11-06,1.455
03NE002,11,7,min,2011-11-07,1.3329999
03NE002,11,7,max,2019-11-07,1.45
03NE002,11,8,min,2011-11-08,1.3329999
03NE002,11,8,max,2019-11-08,1.47
03NE002,11,9,min,2011-11-09,1.341
03NE002,11,9,max,2019-11-09,1.473
03NE002,11,10,min,2011-11-10,1.3530000000000002
03NE002,11,10,max,2019-11-10,1.5779999
03NE002,11,11,min,2011-11-11,1.365
03NE002,11,11,max,2019-11-11,1.6840000000000002
03NE002,11,12,min,2011-11-12,1.376
03NE002,11,12,max,2019-11-12,1.7539999
03NE002,11,13,min,2011-11-13,1.359
03NE002,11,13,max,2019-11-13,1.79
03NE002,11,14,min,2011-11-14,1.358
03NE002,11,14,max,2019-11-14,1.7990000000000002
03NE002,11,15,min,2011-11-15,1.357
03NE002,11,15,max,2019-11-15,1.813
03NE002,11,16,min,2011-11-16,1.3530000000000002
03NE002,11,16,max,2019-11-16,1.6799999
03NE002,11,17,min,2011-11-17,1.334
03NE002,11,17,max,2019-11-17,1.966
03NE002,11,18,min,2011-11-18,1.314
03NE002,11,18,max,2019-11-18,1.819
03NE002,11,19,min,2011-11-19,1.311
03NE002,11,19,max,2019-11-19,1.7990000000000002
03NE002,11,20,min,2011-11-20,1.311
03NE002,11,20,max,2019-11-20,1.717
03NE002,11,21,min,2011-11-21,1.314
03NE002,11,21,max,2019-11-21,1.649
03NE002,11,22,min,2011-11-22,1.318
03NE002,11,22,max,2019-11-22,1.654
03NE002,11,23,min,2011-11-23,1.3279999
03NE002,11,23,max,2019-11-23,1.729
03NE002,11,24,min,2011-11-24,1.327
03NE002,11,24,max,2019-11-24,1.771
03NE002,11,25,min,2011-11-25,1.3230000000000002
03NE002,11,25,max,2019-11-25,1.7309999
03NE002,11,26,min,2011-11-26,1.332
03NE002,11,26,max,2019-11-26,1.636
03NE002,11,27,min,2011-11-27,1.325
03NE002,11,27,max,2019-11-27,1.6339999
03NE002,11,28,min,2011-11-28,1.319
03NE002,11,28,max,2019-11-28,1.663
03NE002,11,29,min,2011-11-29,1.324
03NE002,11,29,max,2019-11-29,1.7359999
03NE002,11,30,min,2011-11-30,1.3130000000000002
03NE002,11,30,max,2019-11-30,1.747
03NE002,12,1,min,2011-12-01,1.2970001
03NE002,12,1,max,2019-12-01,1.813
03NE002,12,2,min,2011-12-02,1.2990000000000002
03NE002,12,2,max,2019-12-02,1.77
03NE002,12,3,min,2011-12-03,1.306
03NE002,12,3,max,2019-12-03,1.686
03NE002,12,4,min,2011-12-04,1.2920001
03NE002,12,4,max,2019-12-04,1.6950001
03NE002,12,5,min,2011-12-05,1.284
03NE002,12,5,max,2019-12-05,1.631
03NE002,12,6,min,2011-12-06,1.276
03NE002,12,6,max,2019-12-06,1.464
03NE002,12,7,min,2011-12-07,1.271
03NE002,12,7,max,2019-12-07,1.3769999999999998
03NE002,12,8,min,2011-12-08,1.251
03NE002,12,8,max,2019-12-08,1.456
03NE002,12,9,min,2011-12-09,1.248
03NE002,12,9,max,2019-12-09,1.545
03NE002,12,10,min,2011-12-10,1.219
03NE002,12,10,max,2019-12-10,1.4369999999999998
03NE002,12,11,min,2011-12-11,1.2029999
03NE002,12,11,max,2019-12-11,1.354
03NE002,12,12,min,2011-12-12,1.197
03NE002,12,12,max,2019-12-12,1.341
03NE002,12,13,min,2011-12-13,1.192
03NE002,12,13,max,2019-12-13,1.36
03NE002,12,14,min,2011-12-14,1.1909999999999998
03NE002,12,14,max,2019-12-14,1.318
03NE002,12,15,min,2011-12-15,1.193
03NE002,12,15,max,2019-12-15,1.3119999999999998
03NE002,12,16,min,2011-12-16,1.192
03NE002,12,16,max,2019-12-16,1.3090000000000002
03NE002,12,17,min,2011-12-17,1.1900001
03NE002,12,17,max,2019-12-17,1.3099999
03NE002,12,18,min,2011-12-18,1.177
