ID,Month,Day,minmax,Date,Flow(m³/s)
03NE002,9,5,max,2019-09-05,0.88099998
03NE002,9,6,min,1995-09-06,0.13600001
03NE002,9,6,max,2019-09-06,0.77399999
03NE002,9,7,min,1995-09-07,0.14
03NE002,9,7,max,2019-09-07,0.722
03NE002,9,8,min,1995-09-08,0.13500001
03NE002,9,8,max,2019-09-08,0.69300002
03NE002,9,9,min,1995-09-09,0.133
03NE002,9,9,max,2019-09-09,0.66399997
03NE002,9,10,min,1995-09-10,0.12
03NE002,9,10,max,2019-09-10,0.639
03NE002,9,11,min,1995-09-11,0.121
03NE002,9,11,max,2019-09-11,0.61199999
03NE002,9,12,min,1995-09-12,0.12
03NE002,9,12,max,2019-09-12,0.72500002
03NE002,9,13,min,1995-09-13,0.126
03NE002,9,13,max,2019-09-13,1.14
03NE002,9,14,min,1995-09-14,0.131
03NE002,9,14,max,2019-09-14,1.3200001
03NE002,9,15,min,1995-09-15,0.12899999
03NE002,9,15,max,2019-09-15,1.34
03NE002,9,16,min,1995-09-16,0.115
03NE002,9,16,max,2019-09-16,1.39
03NE002,9,17,min,1995-09-17,0.116
03NE002,9,17,max,2019-09-17,1.53
03NE002,9,18,min,1995-09-18,0.102
03NE002,9,18,max,2019-09-18,1.37
03NE002,9,19,min,1995-09-19,0.105
03NE002,9,19,max,2019-09-19,1.25
03NE002,9,20,min,1995-09-20,0.102
03NE002,9,20,max,2019-09-20,1.15
03NE002,9,21,min,1995-09-21,0.107
03NE002,9,21,max,2019-09-21,1.36
03NE002,9,22,min,1995-09-22,0.108
03NE002,9,22,max,2019-09-22,1.35
03NE002,9,23,min,1995-09-23,0.048999999
03NE002,9,23,max,2019-09-23,1.4
03NE002,9,24,min,1995-09-24,0.07
03NE002,9,24,max,2019-09-24,1.38
03NE002,9,25,min,1995-09-25,0.082000002
03NE002,9,25,max,2019-09-25,1.34
03NE002,9,26,min,1995-09-26,0.079000004
03NE002,9,26,max,2019-09-26,1.37
03NE002,9,27,min,1995-09-27,0.081
03NE002,9,27,max,2019-09-27,1.35
03NE002,9,28,min,1995-09-28,0.06899999799999999
03NE002,9,28,max,2019-09-28,1.3099999
03NE002,9,29,min,1995-09-29,0.059
03NE002,9,29,max,2019-09-29,1.26
03NE002,9,30,min,1995-09-30,0.055
03NE002,9,30,max,2019-09-30,1.34
03NE002,10,1,min,1995-10-01,0.061000001
03NE002,10,1,max,2019-10-01,1.6799999
03NE002,10,2,min,1995-10-02,0.052000001
03NE002,10,2,max,2019-10-02,1.83
03NE002,10,3,min,1995-10-03,0.045000002
03NE002,10,3,max,2019-10-03,1.8200001
03NE002,10,4,min,1995-10-04,0.041999999
03NE002,10,4,max,2019-10-04,1.8200001
03NE002,10,5,min,1995-10-05,0.034000002
03NE002,10,5,max,2019-10-05,1.76
03NE002,10,6,min,1995-10-06,0.021
03NE002,10,6,max,2019-10-06,1.64
03NE002,10,7,min,1995-10-07,0.032000002
03NE002,10,7,max,2019-10-07,1.53
03NE002,10,8,min,1995-10-08,0.052000001
03NE002,10,8,max,2019-10-08,1.41
03NE002,10,9,min,1995-10-09,0.05999999900000001
03NE002,10,9,max,2019-10-09,1.3
03NE002,10,10,min,1995-10-10,0.07
03NE002,10,10,max,2019-10-10,1.22
03NE002,10,11,min,1995-10-11,0.074000001
03NE002,10,11,max,2019-10-11,1.15
03NE002,10,12,min,1995-10-12,0.075000003
03NE002,10,12,max,2019-10-12,1.09
03NE002,10,13,min,1995-10-13,0.086999997
03NE002,10,13,max,2019-10-13,1.01
03NE002,10,14,min,1995-10-14,0.094999999
03NE002,10,14,max,2019-10-14,0.98900002
03NE002,10,15,min,1995-10-15,0.090999998
03NE002,10,15,max,2019-10-15,0.96899998
03NE002,10,16,min,1995-10-16,0.08800000000000001
03NE002,10,16,max,2019-10-16,0.90799999
03NE002,10,17,min,1995-10-17,0.09000000400000001
03NE002,10,17,max,2019-10-17,0.87099999
03NE002,10,18,min,1995-10-18,0.08500000099999999
03NE002,10,18,max,2019-10-18,0.8290000000000001
03NE002,10,19,min,1995-10-19,0.079999998
03NE002,10,19,max,2019-10-19,0.99699998
03NE002,10,20,min,1995-10-20,0.09000000400000001
03NE002,10,20,max,2019-10-20,1.12
03NE002,10,21,min,1995-10-21,0.092
03NE002,10,21,max,2019-10-21,1.22
03NE002,10,22,min,1995-10-22,0.09000000400000001
03NE002,10,22,max,2019-10-22,1.41
03NE002,10,23,min,1995-10-23,0.08500000099999999
03NE002,10,23,max,2019-10-23,1.41
03NE002,10,24,min,1995-10-24,0.082000002
03NE002,10,24,max,2019-10-24,1.36
03NE002,10,25,min,1995-10-25,0.077
03NE002,10,25,max,2019-10-25,1.28
03NE002,10,26,min,1995-10-26,0.074000001
03NE002,10,26,max,2019-10-26,1.2
03NE002,10,27,min,1995-10-27,0.06899999799999999
03NE002,10,27,max,2019-10-27,1.12
03NE002,10,28,min,1995-10-28,0.064999998
03NE002,10,28,max,2019-10-28,1.04
03NE002,10,29,min,1995-10-29,0.063000001
03NE002,10,29,max,2019-10-29,0.98199999
03NE002,10,30,min,1995-10-30,0.05999999900000001
03NE002,10,30,max,2019-10-30,0.91500002
03NE002,10,31,min,1995-10-31,0.079999998
03NE002,10,31,max,2019-10-31,0.847
03NE002,11,1,min,1995-11-01,0.12
03NE002,11,1,max,2019-11-01,0.79500002
03NE002,11,2,min,1995-11-02,0.15700001
03NE002,11,2,max,2019-11-02,0.75999999
03NE002,11,3,min,1995-11-03,0.15899999
03NE002,11,3,max,2019-11-03,1.0700001
03NE002,11,4,min,1995-11-04,0.15899999
03NE002,11,4,max,2019-11-04,1.59
03NE002,11,5,min,1995-11-05,0.14800000000000002
03NE002,11,5,max,2019-11-05,1.91
03NE002,11,6,min,1995-11-06,0.138
03NE002,11,6,max,2019-11-06,1.78
03NE002,11,7,min,1995-11-07,0.12800001
03NE002,11,7,max,2019-11-07,1.52
03NE002,11,8,min,1995-11-08,0.12
03NE002,11,8,max,2019-11-08,1.29
03NE002,11,9,min,1995-11-09,0.11
03NE002,11,9,max,2019-11-09,1.02
03NE002,11,10,min,1995-11-10,0.105
03NE002,11,10,max,2019-11-10,0.87
03NE002,11,11,min,1995-11-11,0.1
03NE002,11,11,max,2019-11-11,0.745
03NE002,11,12,min,1995-11-12,0.092
03NE002,11,12,max,2019-11-12,0.64499998
03NE002,11,13,min,1995-11-13,0.08800000000000001
03NE002,11,13,max,2019-11-13,0.565
03NE002,11,14,min,1995-11-14,0.079999998
03NE002,11,14,max,2019-11-14,0.5
03NE002,11,15,min,1995-11-15,0.11
03NE002,11,15,max,2019-11-15,0.5
03NE002,11,16,min,1995-11-16,0.105
03NE002,11,16,max,2019-11-16,0.49599999
03NE002,11,17,min,1995-11-17,0.1
03NE002,11,17,max,2019-11-17,0.45300001
03NE002,11,18,min,1995-11-18,0.093999997
03NE002,11,18,max,2019-11-18,0.44
03NE002,11,19,min,1995-11-19,0.09000000400000001
03NE002,11,19,max,2019-11-19,0.41999999
03NE002,11,20,min,1995-11-20,0.08500000099999999
03NE002,11,20,max,2019-11-20,0.40700001
03NE002,11,21,min,1995-11-21,0.079999998
03NE002,11,21,max,2019-11-21,0.39500001
03NE002,11,22,min,1995-11-22,0.075000003
03NE002,11,22,max,2019-11-22,0.38600001
03NE002,11,23,min,1995-11-23,0.071999997
03NE002,11,23,max,2019-11-23,0.41999999
03NE002,11,24,min,1995-11-24,0.06899999799999999
03NE002,11,24,max,2019-11-24,0.41
03NE002,11,25,min,1995-11-25,0.064999998
03NE002,11,25,max,2019-11-25,0.40000001
03NE002,11,26,min,1995-11-26,0.061999999000000014
03NE002,11,26,max,2019-11-26,0.382
03NE002,11,27,min,1995-11-27,0.059
03NE002,11,27,max,2019-11-27,0.37
03NE002,11,28,min,1995-11-28,0.056000002
03NE002,11,28,max,2019-11-28,0.35200000000000004
03NE002,11,29,min,1995-11-29,0.054000001
03NE002,11,29,max,2019-11-29,0.34999999
03NE002,11,30,min,1995-11-30,0.050999999
03NE002,11,30,max,2019-11-30,0.35499999
03NE002,12,1,min,1995-12-01,0.048999999
03NE002,12,1,max,2019-12-01,0.38
03NE002,12,2,min,1995-12-02,0.046
03NE002,12,2,max,2019-12-02,0.60000002
03NE002,12,3,min,1995-12-03,0.039999999
03NE002,12,3,max,2019-12-03,1.0
03NE002,12,4,min,1995-12-04,0.035
03NE002,12,4,max,2019-12-04,1.7
03NE002,12,5,min,1995-12-05,0.029999999
03NE002,12,5,max,2019-12-05,2.8
03NE002,12,6,min,1995-12-06,0.025
03NE002,12,6,max,2019-12-06,2.3
03NE002,12,7,min,1995-12-07,0.021
03NE002,12,7,max,2019-12-07,1.95
03NE002,12,8,min,1995-12-08,0.016000001
03NE002,12,8,max,2019-12-08,1.65
03NE002,12,9,min,1995-12-09,0.013
03NE002,12,9,max,2019-12-09,1.4
03NE002,12,10,min,1995-12-10,0.01
03NE002,12,10,max,2019-12-10,1.2
03NE002,12,11,min,1995-12-11,0.009000000000000001
03NE002,12,11,max,2019-12-11,1.05
03NE002,12,12,min,1995-12-12,0.008
03NE002,12,12,max,2019-12-12,0.93000001
03NE002,12,13,min,1995-12-13,0.006
03NE002,12,13,max,2019-12-13,0.84500003
03NE002,12,14,min,1995-12-14,0.006
03NE002,12,14,max,2019-12-14,0.75
03NE002,12,15,min,1995-12-15,0.005
03NE002,12,15,max,2019-12-15,0.66000003
03NE002,12,16,min,1995-12-16,0.005
03NE002,12,16,max,2019-12-16,0.60000002
03NE002,12,17,min,1995-12-17,0.005
03NE002,12,17,max,2019-12-17,0.54000002
03NE002,12,18,min,1995-12-18,0.005
03NE002,12,18,max,2019-12-18,0.55000001
03NE002,12,19,min,1995-12-19,0.004
03NE002,12,19,max,2019-12-19,0.565
03NE002,12,20,min,1995-12-20,0.004
03NE002,12,20,max,2019-12-20,0.58999997
03NE002,12,21,min,1995-12-21,0.004
03NE002,12,21,max,2019-12-21,0.602
03NE002,12,22,min,1995-12-22,0.004
03NE002,12,22,max,2019-12-22,0.61500001
03NE002,12,23,min,1995-12-23,0.003
03NE002,12,23,max,2019-12-23,0.625
03NE002,12,24,min,1995-12-24,0.003
03NE002,12,24,max,2019-12-24,0.69999999
03NE002,12,25,min,1995-12-25,0.003
03NE002,12,25,max,2019-12-25,0.745
03NE002,12,26,min,1995-12-26,0.003
03NE002,12,26,max,2019-12-26,0.755
03NE002,12,27,min,1995-12-27,0.003
03NE002,12,27,max,2019-12-27,0.75
03NE002,12,28,min,1995-12-28,0.003
03NE002,12,28,max,2019-12-28,0.745
03NE002,12,29,min,1995-12-29,0.002
03NE002,12,29,max,2019-12-29,0.73199999
03NE002,12,30,min,1995-12-30,0.002
03NE002,12,30,max,2019-12-30,0.72000003
03NE002,12,31,min,1995-12-31,0.002
03NE002,12,31,max,2019-12-31,0.69999999
04LG004,1,1,min,1983-01-01,180.0
04LG004,1,1,max,2018-01-01,855.0
04LG004,1,2,min,1983-01-02,98.0
04LG004,1,2,max,2018-01-02,850.0
04LG004,1,3,min,1983-01-03,136.0
04LG004,1,3,max,2018-01-03,855.0
04LG004,1,4,min,1983-01-04,137.0
04LG004,1,4,max,2018-01-04,762.0
04LG004,1,5,min,1983-01-05,151.0
04LG004,1,5,max,2018-01-05,767.0
04LG004,1,6,min,1983-01-06,158.0
04LG004,1,6,max,2018-01-06,762.0
04LG004,1,7,min,1983-01-07,128.0
04LG004,1,7,max,2018-01-07,706.0
04LG004,1,8,min,1983-01-08,180.0
04LG004,1,8,max,2018-01-08,686.0
04LG004,1,9,min,1983-01-09,140.0
04LG004,1,9,max,2018-01-09,646.0
04LG004,1,10,min,1983-01-10,150.0
04LG004,1,10,max,2018-01-10,579.0
04LG004,1,11,min,1983-01-11,157.0
04LG004,1,11,max,2018-01-11,599.0
04LG004,1,12,min,1983-01-12,147.0
04LG004,1,12,max,2018-01-12,657.0
04LG004,1,13,min,1983-01-13,147.0
04LG004,1,13,max,2018-01-13,722.0
04LG004,1,14,min,1983-01-14,160.0
04LG004,1,14,max,2018-01-14,713.0
04LG004,1,15,min,1983-01-15,168.0
04LG004,1,15,max,2018-01-15,641.0
04LG004,1,16,min,1983-01-16,157.0
04LG004,1,16,max,2018-01-16,543.0
04LG004,1,17,min,1983-01-17,140.0
04LG004,1,17,max,2018-01-17,480.0
04LG004,1,18,min,1983-01-18,113.0
04LG004,1,18,max,2018-01-18,572.0
04LG004,1,19,min,1983-01-19,177.0
04LG004,1,19,max,2018-01-19,761.0
04LG004,1,20,min,1983-01-20,156.0
04LG004,1,20,max,2018-01-20,764.0
04LG004,1,21,min,1983-01-21,157.0
04LG004,1,21,max,2018-01-21,756.0
04LG004,1,22,min,1983-01-22,107.0
04LG004,1,22,max,2018-01-22,696.0
04LG004,1,23,min,1983-01-23,109.0
04LG004,1,23,max,2018-01-23,549.0
04LG004,1,24,min,1983-01-24,139.0
04LG004,1,24,max,2018-01-24,549.0
04LG004,1,25,min,1983-01-25,132.0
04LG004,1,25,max,2018-01-25,546.0
04LG004,1,26,min,1983-01-26,125.0
04LG004,1,26,max,2018-01-26,459.0
04LG004,1,27,min,1983-01-27,112.0
04LG004,1,27,max,2018-01-27,451.0
04LG004,1,28,min,1983-01-28,143.0
04LG004,1,28,max,2018-01-28,520.0
04LG004,1,29,min,1983-01-29,115.0
04LG004,1,29,max,2018-01-29,516.0
04LG004,1,30,min,1983-01-30,110.0
04LG004,1,30,max,2018-01-30,530.0
04LG004,1,31,min,1983-01-31,140.0
04LG004,1,31,max,2018-01-31,532.0
04LG004,2,1,min,1983-02-01,131.0
04LG004,2,1,max,2018-02-01,470.0
04LG004,2,2,min,1983-02-02,146.0
04LG004,2,2,max,2018-02-02,434.0
04LG004,2,3,min,1983-02-03,108.0
04LG004,2,3,max,2018-02-03,456.0
04LG004,2,4,min,1983-02-04,97.0
04LG004,2,4,max,2018-02-04,489.0
04LG004,2,5,min,1983-02-05,118.0
04LG004,2,5,max,2018-02-05,532.0
04LG004,2,6,min,1983-02-06,108.0
04LG004,2,6,max,2018-02-06,530.0
04LG004,2,7,min,1983-02-07,97.0
04LG004,2,7,max,2018-02-07,522.0
04LG004,2,8,min,1983-02-08,126.0
04LG004,2,8,max,2018-02-08,455.0
04LG004,2,9,min,1983-02-09,130.0
04LG004,2,9,max,2018-02-09,402.0
04LG004,2,10,min,1983-02-10,105.0
04LG004,2,10,max,2018-02-10,470.0
04LG004,2,11,min,1983-02-11,125.0
04LG004,2,11,max,2018-02-11,451.0
04LG004,2,12,min,1983-02-12,138.0
04LG004,2,12,max,2018-02-12,427.0
04LG004,2,13,min,1983-02-13,112.0
04LG004,2,13,max,2018-02-13,419.0
04LG004,2,14,min,1983-02-14,111.0
04LG004,2,14,max,2018-02-14,489.0
04LG004,2,15,min,1983-02-15,136.0
04LG004,2,15,max,2018-02-15,497.0
04LG004,2,16,min,1983-02-16,140.0
04LG004,2,16,max,2018-02-16,493.0
04LG004,2,17,min,1983-02-17,130.0
04LG004,2,17,max,2018-02-17,486.0
04LG004,2,18,min,1983-02-18,150.0
04LG004,2,18,max,2018-02-18,484.0
04LG004,2,19,min,1983-02-19,140.0
04LG004,2,19,max,2018-02-19,492.0
04LG004,2,20,min,1983-02-20,109.0
04LG004,2,20,max,2018-02-20,486.0
04LG004,2,21,min,1983-02-21,120.0
04LG004,2,21,max,2018-02-21,476.0
04LG004,2,22,min,1983-02-22,143.0
04LG004,2,22,max,2018-02-22,468.0
04LG004,2,23,min,1983-02-23,162.0
04LG004,2,23,max,2018-02-23,466.0
04LG004,2,24,min,1983-02-24,150.0
04LG004,2,24,max,2018-02-24,464.0
04LG004,2,25,min,1983-02-25,155.0
04LG004,2,25,max,2018-02-25,463.0
04LG004,2,26,min,1983-02-26,128.0
04LG004,2,26,max,2018-02-26,478.0
04LG004,2,27,min,1983-02-27,124.0
04LG004,2,27,max,2018-02-27,513.0
04LG004,2,28,min,1983-02-28,90.0
04LG004,2,28,max,2018-02-28,577.0
04LG004,2,29,min,1984-02-29,153.0
04LG004,2,29,max,2016-02-29,309.0
04LG004,3,1,min,1983-03-01,140.0
04LG004,3,1,max,2018-03-01,556.0
04LG004,3,2,min,1983-03-02,120.0
04LG004,3,2,max,2018-03-02,497.0
04LG004,3,3,min,1983-03-03,80.0
04LG004,3,3,max,2018-03-03,508.0
04LG004,3,4,min,1983-03-04,105.0
04LG004,3,4,max,2018-03-04,498.0
04LG004,3,5,min,1983-03-05,130.0
04LG004,3,5,max,2018-03-05,490.0
04LG004,3,6,min,1983-03-06,82.0
04LG004,3,6,max,2018-03-06,449.0
04LG004,3,7,min,1983-03-07,118.0
04LG004,3,7,max,2018-03-07,447.0
04LG004,3,8,min,1983-03-08,124.0
04LG004,3,8,max,2018-03-08,451.0
04LG004,3,9,min,1983-03-09,134.0
04LG004,3,9,max,2018-03-09,459.0
04LG004,3,10,min,1983-03-10,111.0
04LG004,3,10,max,2018-03-10,459.0
04LG004,3,11,min,1983-03-11,140.0
04LG004,3,11,max,2018-03-11,451.0
04LG004,3,12,min,1983-03-12,80.0
04LG004,3,12,max,2018-03-12,465.0
04LG004,3,13,min,1983-03-13,96.0
04LG004,3,13,max,2018-03-13,477.0
04LG004,3,14,min,1983-03-14,117.0
04LG004,3,14,max,2018-03-14,464.0
04LG004,3,15,min,1983-03-15,110.0
04LG004,3,15,max,2018-03-15,462.0
04LG004,3,16,min,1983-03-16,110.0
04LG004,3,16,max,2018-03-16,420.0
04LG004,3,17,min,1983-03-17,146.0
04LG004,3,17,max,2018-03-17,402.0
04LG004,3,18,min,1983-03-18,106.0
04LG004,3,18,max,2018-03-18,427.0
04LG004,3,19,min,1983-03-19,85.0
04LG004,3,19,max,2018-03-19,471.0
04LG004,3,20,min,1983-03-20,119.0
04LG004,3,20,max,2018-03-20,606.0
04LG004,3,21,min,1983-03-21,106.0
04LG004,3,21,max,2018-03-21,2080.0
04LG004,3,22,min,1983-03-22,118.0
04LG004,3,22,max,2018-03-22,2710.0
04LG004,3,23,min,1983-03-23,75.0
04LG004,3,23,max,2018-03-23,4480.0
04LG004,3,24,min,1983-03-24,114.0
04LG004,3,24,max,2018-03-24,5460.0
04LG004,3,25,min,1983-03-25,98.0
04LG004,3,25,max,2018-03-25,4900.0
04LG004,3,26,min,1983-03-26,87.0
04LG004,3,26,max,2018-03-26,4430.0
04LG004,3,27,min,1983-03-27,101.0
04LG004,3,27,max,2018-03-27,3980.0
04LG004,3,28,min,1983-03-28,117.0
04LG004,3,28,max,2018-03-28,3530.0
04LG004,3,29,min,1983-03-29,150.0
04LG004,3,29,max,2018-03-29,3290.0
04LG004,3,30,min,1983-03-30,100.0
04LG004,3,30,max,2018-03-30,2850.0
04LG004,3,31,min,1983-03-31,110.0
04LG004,3,31,max,2018-03-31,2520.0
04LG004,4,1,min,1983-04-01,119.0
04LG004,4,1,max,2018-04-01,2390.0
04LG004,4,2,min,1983-04-02,155.0
04LG004,4,2,max,2018-04-02,2210.0
04LG004,4,3,min,1983-04-03,95.0
04LG004,4,3,max,2018-04-03,2020.0
04LG004,4,4,min,1983-04-04,98.0
04LG004,4,4,max,2018-04-04,1850.0
04LG004,4,5,min,1983-04-05,106.0
04LG004,4,5,max,2018-04-05,1560.0
04LG004,4,6,min,1983-04-06,104.0
04LG004,4,6,max,2018-04-06,1560.0
04LG004,4,7,min,1983-04-07,97.0
04LG004,4,7,max,2018-04-07,1570.0
04LG004,4,8,min,1983-04-08,116.0
04LG004,4,8,max,2018-04-08,1730.0
04LG004,4,9,min,1983-04-09,136.0
04LG004,4,9,max,2018-04-09,1790.0
04LG004,4,10,min,1983-04-10,95.0
04LG004,4,10,max,2018-04-10,1800.0
04LG004,4,11,min,1983-04-11,93.0
04LG004,4,11,max,2018-04-11,1860.0
04LG004,4,12,min,1983-04-12,110.0
04LG004,4,12,max,2018-04-12,1990.0
04LG004,4,13,min,1983-04-13,100.0
04LG004,4,13,max,2018-04-13,2100.0
04LG004,4,14,min,1983-04-14,65.0
04LG004,4,14,max,2018-04-14,2230.0
04LG004,4,15,min,1983-04-15,121.0
04LG004,4,15,max,2018-04-15,2600.0
04LG004,4,16,min,1983-04-16,136.0
04LG004,4,16,max,2018-04-16,3800.0
04LG004,4,17,min,1983-04-17,147.0
04LG004,4,17,max,2018-04-17,3980.0
04LG004,4,18,min,1983-04-18,126.0
04LG004,4,18,max,2018-04-18,4180.0
04LG004,4,19,min,1983-04-19,113.0
04LG004,4,19,max,2018-04-19,4500.0
04LG004,4,20,min,1983-04-20,133.0
04LG004,4,20,max,2018-04-20,4900.0
04LG004,4,21,min,1983-04-21,134.0
04LG004,4,21,max,2018-04-21,5800.0
04LG004,4,22,min,1983-04-22,115.0
04LG004,4,22,max,2018-04-22,6550.0
04LG004,4,23,min,1983-04-23,97.300003
04LG004,4,23,max,2018-04-23,6490.0
04LG004,4,24,min,1983-04-24,109.0
04LG004,4,24,max,2018-04-24,7400.0
04LG004,4,25,min,1983-04-25,140.0
04LG004,4,25,max,2018-04-25,7600.0
04LG004,4,26,min,1983-04-26,184.0
04LG004,4,26,max,2018-04-26,7650.0
04LG004,4,27,min,1983-04-27,173.0
04LG004,4,27,max,2018-04-27,7100.0
04LG004,4,28,min,1983-04-28,113.0
04LG004,4,28,max,2018-04-28,6900.0
04LG004,4,29,min,1983-04-29,268.0
04LG004,4,29,max,2018-04-29,7000.0
04LG004,4,30,min,1983-04-30,366.0
04LG004,4,30,max,2018-04-30,7070.0
04LG004,5,1,min,1983-05-01,422.0
04LG004,5,1,max,2018-05-01,7030.0
04LG004,5,2,min,1983-05-02,319.0
04LG004,5,2,max,2018-05-02,6420.0
04LG004,5,3,min,1983-05-03,291.0
04LG004,5,3,max,2018-05-03,6650.0
04LG004,5,4,min,1983-05-04,484.0
04LG004,5,4,max,2018-05-04,6600.0
04LG004,5,5,min,1983-05-05,562.0
04LG004,5,5,max,2018-05-05,6250.0
04LG004,5,6,min,1983-05-06,623.0
04LG004,5,6,max,2018-05-06,5950.0
04LG004,5,7,min,1983-05-07,679.0
04LG004,5,7,max,2018-05-07,6520.0
04LG004,5,8,min,1983-05-08,553.0
04LG004,5,8,max,2018-05-08,6680.0
04LG004,5,9,min,1983-05-09,521.0
04LG004,5,9,max,2018-05-09,6620.0
04LG004,5,10,min,1983-05-10,528.0
04LG004,5,10,max,2018-05-10,6240.0
04LG004,5,11,min,1983-05-11,477.0
04LG004,5,11,max,2018-05-11,5600.0
04LG004,5,12,min,1983-05-12,476.0
04LG004,5,12,max,2018-05-12,6270.0
04LG004,5,13,min,1983-05-13,497.0
04LG004,5,13,max,2018-05-13,6600.0
04LG004,5,14,min,1983-05-14,515.0
04LG004,5,14,max,2018-05-14,6210.0
04LG004,5,15,min,1983-05-15,440.0
04LG004,5,15,max,2018-05-15,6270.0
04LG004,5,16,min,1983-05-16,448.0
04LG004,5,16,max,2018-05-16,6950.0
04LG004,5,17,min,1983-05-17,410.0
04LG004,5,17,max,2018-05-17,7250.0
04LG004,5,18,min,1983-05-18,355.0
04LG004,5,18,max,2018-05-18,7370.0
04LG004,5,19,min,1983-05-19,380.0
04LG004,5,19,max,2018-05-19,8400.0
04LG004,5,20,min,1983-05-20,364.0
04LG004,5,20,max,2018-05-20,9690.0
04LG004,5,21,min,1983-05-21,341.0
04LG004,5,21,max,2018-05-21,10100.0
04LG004,5,22,min,1983-05-22,353.0
04LG004,5,22,max,2018-05-22,10100.0
04LG004,5,23,min,1983-05-23,345.0
04LG004,5,23,max,2018-05-23,9600.0
04LG004,5,24,min,1983-05-24,279.0
04LG004,5,24,max,2018-05-24,8930.0
04LG004,5,25,min,1983-05-25,309.0
04LG004,5,25,max,2018-05-25,8050.0
04LG004,5,26,min,1983-05-26,409.0
04LG004,5,26,max,2018-05-26,6890.0
04LG004,5,27,min,1983-05-27,472.0
04LG004,5,27,max,2018-05-27,5390.0
04LG004,5,28,min,1983-05-28,470.0
04LG004,5,28,max,2018-05-28,5000.0
04LG004,5,29,min,1983-05-29,383.0
04LG004,5,29,max,2018-05-29,4750.0
04LG004,5,30,min,1983-05-30,292.0
04LG004,5,30,max,2018-05-30,4600.0
04LG004,5,31,min,1983-05-31,238.0
04LG004,5,31,max,2018-05-31,4200.0
04LG004,6,1,min,1983-06-01,326.0
04LG004,6,1,max,2018-06-01,4300.0
04LG004,6,2,min,1983-06-02,302.0
04LG004,6,2,max,2018-06-02,4250.0
04LG004,6,3,min,1983-06-03,293.0
04LG004,6,3,max,2018-06-03,4200.0
04LG004,6,4,min,1983-06-04,271.0
04LG004,6,4,max,2018-06-04,4000.0
04LG004,6,5,min,1983-06-05,265.0
04LG004,6,5,max,2018-06-05,3920.0
04LG004,6,6,min,1983-06-06,210.0
04LG004,6,6,max,2018-06-06,3690.0
04LG004,6,7,min,1983-06-07,183.0
04LG004,6,7,max,2018-06-07,3180.0
04LG004,6,8,min,1983-06-08,177.0
04LG004,6,8,max,2018-06-08,2950.0
04LG004,6,9,min,1983-06-09,163.0
04LG004,6,9,max,2018-06-09,2750.0
04LG004,6,10,min,1983-06-10,159.0
04LG004,6,10,max,2018-06-10,2550.0
04LG004,6,11,min,1983-06-11,167.0
04LG004,6,11,max,2018-06-11,2450.0
04LG004,6,12,min,1983-06-12,148.0
04LG004,6,12,max,2018-06-12,2350.0
04LG004,6,13,min,1983-06-13,150.0
04LG004,6,13,max,2018-06-13,2250.0
04LG004,6,14,min,1983-06-14,133.0
04LG004,6,14,max,2018-06-14,2200.0
04LG004,6,15,min,1983-06-15,147.0
04LG004,6,15,max,2018-06-15,2050.0
04LG004,6,16,min,1983-06-16,128.0
04LG004,6,16,max,2018-06-16,1800.0
04LG004,6,17,min,1983-06-17,125.0
04LG004,6,17,max,2018-06-17,1690.0
04LG004,6,18,min,1983-06-18,126.0
04LG004,6,18,max,2018-06-18,1580.0
04LG004,6,19,min,1983-06-19,158.0
04LG004,6,19,max,2018-06-19,1440.0
04LG004,6,20,min,1983-06-20,129.0
04LG004,6,20,max,2018-06-20,1530.0
04LG004,6,21,min,1983-06-21,116.0
04LG004,6,21,max,2018-06-21,3440.0
04LG004,6,22,min,1983-06-22,159.0
04LG004,6,22,max,2018-06-22,3770.0
04LG004,6,23,min,1983-06-23,169.0
04LG004,6,23,max,2018-06-23,3820.0
04LG004,6,24,min,1983-06-24,134.0
04LG004,6,24,max,2018-06-24,3510.0
04LG004,6,25,min,1983-06-25,159.0
04LG004,6,25,max,2018-06-25,2820.0
04LG004,6,26,min,1983-06-26,133.0
04LG004,6,26,max,2018-06-26,2500.0
04LG004,6,27,min,1983-06-27,119.0
04LG004,6,27,max,2018-06-27,2120.0
04LG004,6,28,min,1983-06-28,94.300003
04LG004,6,28,max,2018-06-28,2140.0
04LG004,6,29,min,1983-06-29,107.0
04LG004,6,29,max,2018-06-29,2610.0
04LG004,6,30,min,1983-06-30,111.0
04LG004,6,30,max,2018-06-30,3200.0
04LG004,7,1,min,1983-07-01,85.199997
04LG004,7,1,max,2018-07-01,3030.0
04LG004,7,2,min,1983-07-02,79.699997
04LG004,7,2,max,2018-07-02,2750.0
04LG004,7,3,min,1983-07-03,76.0
04LG004,7,3,max,2018-07-03,2460.0
04LG004,7,4,min,1983-07-04,69.800003
04LG004,7,4,max,2018-07-04,2350.0
04LG004,7,5,min,1983-07-05,72.699997
04LG004,7,5,max,2018-07-05,2400.0
04LG004,7,6,min,1983-07-06,75.699997
04LG004,7,6,max,2018-07-06,2610.0
04LG004,7,7,min,1983-07-07,72.0
04LG004,7,7,max,2018-07-07,2420.0
04LG004,7,8,min,1983-07-08,83.300003
04LG004,7,8,max,2018-07-08,2150.0
04LG004,7,9,min,1983-07-09,75.400002
04LG004,7,9,max,2018-07-09,2120.0
