 ID,Date,Level(m),SYM
02DD020,2011-07-26,193.207,
02DD020,2011-07-27,193.203,
02DD020,2011-07-28,193.2,
02DD020,2011-07-29,193.19901,
02DD020,2011-07-30,193.19501,
02DD020,2011-07-31,193.19501,
02DD020,2011-08-01,193.189,
02DD020,2011-08-02,193.186,
02DD020,2011-08-03,193.20399,
02DD020,2011-08-04,193.198,
02DD020,2011-08-05,193.188,
02DD020,2011-08-06,193.183,
02DD020,2011-08-07,193.17999,
02DD020,2011-08-08,193.17799,
02DD020,2011-08-09,193.173,
02DD020,2011-08-10,193.172,
02DD020,2011-08-11,193.164,
02DD020,2011-08-12,193.162,
02DD020,2011-08-13,193.16,
02DD020,2011-08-14,193.164,
02DD020,2011-08-15,193.16,
02DD020,2011-08-16,193.15401,
02DD020,2011-08-17,193.14999,
02DD020,2011-08-18,193.149,
02DD020,2011-08-19,193.14101,
02DD020,2011-08-20,193.138,
02DD020,2011-08-21,193.134,
02DD020,2011-08-22,193.131,
02DD020,2011-08-23,193.12601,
02DD020,2011-08-24,193.12601,
02DD020,2011-08-25,193.13,
02DD020,2011-08-26,193.125,
02DD020,2011-08-27,193.119,
02DD020,2011-08-28,193.118,A
02DD020,2011-08-29,193.114,A
02DD020,2011-08-30,193.11,
02DD020,2011-08-31,193.10899,
02DD020,2011-09-01,193.11301,
02DD020,2011-09-02,193.11099,
02DD020,2011-09-03,193.10899,
02DD020,2011-09-04,193.114,
02DD020,2011-09-05,193.106,
02DD020,2011-09-06,193.10001,
02DD020,2011-09-07,193.09399,
02DD020,2011-09-08,193.091,
02DD020,2011-09-09,193.089,
02DD020,2011-09-10,193.08501,
02DD020,2011-09-11,193.08299,
02DD020,2011-09-12,193.078,
02DD020,2011-09-13,193.07899,
02DD020,2011-09-14,193.075,
02DD020,2011-09-15,193.069,
02DD020,2011-09-16,193.064,
02DD020,2011-09-17,193.058,
02DD020,2011-09-18,193.054,
02DD020,2011-09-19,193.05299,
02DD020,2011-09-20,193.05499,
02DD020,2011-09-21,193.05099,
02DD020,2011-09-22,193.05099,
02DD020,2011-09-23,193.049,
02DD020,2011-09-24,193.054,
02DD020,2011-09-25,193.048,
02DD020,2011-09-26,193.045,
02DD020,2011-09-27,193.047,
02DD020,2011-09-28,193.05299,
02DD020,2011-09-29,193.054,
02DD020,2011-09-30,193.05299,
02DD020,2011-10-01,193.052,
02DD020,2011-10-02,193.04601,
02DD020,2011-10-03,193.03999,
02DD020,2011-10-04,193.036,
02DD020,2011-10-05,193.032,
02DD020,2011-10-06,193.02901,
02DD020,2011-10-07,193.028,
02DD020,2011-10-08,193.026,
02DD020,2011-10-09,193.02499,
02DD020,2011-10-10,193.021,
02DD020,2011-10-11,193.022,
02DD020,2011-10-12,193.022,
02DD020,2011-10-13,193.034,
02DD020,2011-10-14,193.049,
02DD020,2011-10-15,193.05499,
02DD020,2011-10-16,193.049,
02DD020,2011-10-17,193.04401,
02DD020,2011-10-18,193.039,
02DD020,2011-10-19,193.03999,
02DD020,2011-10-20,193.09599,
02DD020,2011-10-21,193.10201,
02DD020,2011-10-22,193.084,
02DD020,2011-10-23,193.07401,
02DD020,2011-10-24,193.08099,
02DD020,2011-10-25,193.08099,
02DD020,2011-10-26,193.08,
02DD020,2011-10-27,193.08,
02DD020,2011-10-28,193.078,
02DD020,2011-10-29,193.077,
02DD020,2011-10-30,193.077,
02DD020,2011-10-31,193.33299,
02DD020,2011-11-01,193.98399,
02DD020,2011-11-02,194.134,
02DD020,2011-11-03,194.172,
02DD020,2011-11-04,194.173,
02DD020,2011-11-05,194.168,
02DD020,2011-11-06,194.166,
02DD020,2011-11-07,194.155,
02DD020,2011-11-08,194.158,
02DD020,2011-11-09,194.202,
02DD020,2011-11-10,194.222,
02DD020,2011-11-11,194.22301,A
02DD020,2011-11-12,194.217,
02DD020,2011-11-13,194.21899,
02DD020,2011-11-14,194.218,
02DD020,2011-11-15,194.215,
02DD020,2011-11-16,194.21001,
02DD020,2011-11-17,194.19701,
02DD020,2011-11-18,194.187,
02DD020,2011-11-19,194.173,
02DD020,2011-11-20,194.174,
02DD020,2011-11-21,194.161,
02DD020,2011-11-22,194.146,
02DD020,2011-11-23,194.129,
02DD020,2011-11-24,194.112,
02DD020,2011-11-25,194.095,A
02DD020,2011-11-26,194.088,A
02DD020,2011-11-27,194.093,
02DD020,2011-11-28,194.095,
02DD020,2011-11-29,194.093,A
02DD020,2011-11-30,194.11099,
02DD020,2011-12-01,194.099,
02DD020,2011-12-02,194.093,
02DD020,2011-12-03,194.08099,
02DD020,2011-12-04,194.08099,
02DD020,2011-12-05,194.09801,
02DD020,2011-12-06,194.09599,
02DD020,2011-12-07,194.084,A
02DD020,2011-12-08,194.06799,
02DD020,2011-12-09,194.05499,
02DD020,2011-12-10,194.03999,
02DD020,2011-12-11,194.02699,
02DD020,2011-12-12,194.00999,
02DD020,2011-12-13,194.007,
02DD020,2011-12-14,194.002,
02DD020,2011-12-15,194.006,
02DD020,2011-12-16,194.013,
02DD020,2011-12-17,194.01401,A
02DD020,2011-12-18,194.005,
02DD020,2011-12-19,193.994,
02DD020,2011-12-20,193.98199,
02DD020,2011-12-21,193.97099,
02DD020,2011-12-22,193.96001,
02DD020,2011-12-23,193.948,
02DD020,2011-12-24,193.93201,
02DD020,2011-12-25,193.92101,
02DD020,2011-12-26,193.90199,
02DD020,2011-12-27,193.892,
02DD020,2011-12-28,193.888,A
02DD020,2011-12-29,193.871,
02DD020,2011-12-30,193.86,
02DD020,2011-12-31,193.845,
02DD020,2012-01-01,193.83099,
02DD020,2012-01-02,193.817,
02DD020,2012-01-03,193.8,
02DD020,2012-01-04,193.787,
02DD020,2012-01-05,193.76801,
02DD020,2012-01-06,193.759,
02DD020,2012-01-07,193.74001,
02DD020,2012-01-08,193.72301,
02DD020,2012-01-09,193.716,
02DD020,2012-01-10,193.702,
02DD020,2012-01-11,193.689,
02DD020,2012-01-12,193.679,
02DD020,2012-01-13,193.672,A
02DD020,2012-01-14,193.657,
02DD020,2012-01-15,193.644,
02DD020,2012-01-16,193.636,
02DD020,2012-01-17,193.629,
02DD020,2012-01-18,193.631,
02DD020,2012-01-19,193.62801,
02DD020,2012-01-20,193.61301,
02DD020,2012-01-21,193.604,
02DD020,2012-01-22,193.59399,
02DD020,2012-01-23,193.592,
02DD020,2012-01-24,193.59,
02DD020,2012-01-25,193.576,
02DD020,2012-01-26,193.56799,
02DD020,2012-01-27,193.56,
02DD020,2012-01-28,193.552,
02DD020,2012-01-29,193.54401,
02DD020,2012-01-30,193.536,
02DD020,2012-01-31,193.533,
02DD020,2012-02-01,193.52499,
02DD020,2012-02-02,193.515,
02DD020,2012-02-03,193.506,
02DD020,2012-02-04,193.498,
02DD020,2012-02-05,193.49001,
02DD020,2012-02-06,193.478,
02DD020,2012-02-07,193.467,
02DD020,2012-02-08,193.46001,
02DD020,2012-02-09,193.45,
02DD020,2012-02-10,193.44099,
02DD020,2012-02-11,193.433,
02DD020,2012-02-12,193.424,
02DD020,2012-02-13,193.412,
02DD020,2012-02-14,193.403,
02DD020,2012-02-15,193.396,
02DD020,2012-02-16,193.39,
02DD020,2012-02-17,193.382,
02DD020,2012-02-18,193.371,
02DD020,2012-02-19,193.362,
02DD020,2012-02-20,193.353,
02DD020,2012-02-21,193.34599,
02DD020,2012-02-22,193.341,
02DD020,2012-02-23,193.33299,
02DD020,2012-02-24,193.33299,
02DD020,2012-02-25,193.33501,
02DD020,2012-02-26,193.328,
02DD020,2012-02-27,193.328,
02DD020,2012-02-28,193.32201,
02DD020,2012-02-29,193.319,
02DD020,2012-03-01,193.319,
02DD020,2012-03-02,193.315,
02DD020,2012-03-03,193.33701,
02DD020,2012-03-04,193.33701,A
02DD020,2012-03-05,193.33501,A
02DD020,2012-03-06,193.338,
02DD020,2012-03-07,193.339,
02DD020,2012-03-08,193.37199,
02DD020,2012-03-09,193.382,
02DD020,2012-03-10,193.38,
02DD020,2012-03-11,193.379,
02DD020,2012-03-12,193.38,
02DD020,2012-03-13,193.399,
02DD020,2012-03-14,193.422,
02DD020,2012-03-15,193.461,
02DD020,2012-03-16,193.51199,
02DD020,2012-03-17,193.563,
02DD020,2012-03-18,193.617,
02DD020,2012-03-19,193.673,
02DD020,2012-03-20,193.72501,
02DD020,2012-03-21,193.782,
02DD020,2012-03-22,193.83701,
02DD020,2012-03-23,193.88901,
02DD020,2012-03-24,193.94099,
02DD020,2012-03-25,193.98199,
02DD020,2012-03-26,194.01401,
02DD020,2012-03-27,194.03799,
02DD020,2012-03-28,194.069,
02DD020,2012-03-29,194.092,
02DD020,2012-03-30,194.11301,
02DD020,2012-03-31,194.134,
02DD020,2012-04-01,194.15199,
02DD020,2012-04-02,194.16299,
02DD020,2012-04-03,194.174,A
02DD020,2012-04-04,194.186,
02DD020,2012-04-05,194.013,A
02DD020,2012-04-06,193.44099,A
02DD020,2012-04-07,193.21201,
02DD020,2012-04-08,193.13699,
02DD020,2012-04-09,193.11301,
02DD020,2012-04-10,193.108,
02DD020,2012-04-11,193.10899,
02DD020,2012-04-12,193.11,
02DD020,2012-04-13,193.11301,
02DD020,2012-04-14,193.114,A
02DD020,2012-04-15,193.118,
02DD020,2012-04-16,193.13,
02DD020,2012-04-17,193.127,
02DD020,2012-04-18,193.127,
02DD020,2012-04-19,193.13,
02DD020,2012-04-20,193.166,
02DD020,2012-04-21,193.19501,
02DD020,2012-04-22,193.198,
02DD020,2012-04-23,193.203,
02DD020,2012-04-24,193.226,
02DD020,2012-04-25,193.23399,
02DD020,2012-04-26,193.257,
02DD020,2012-04-27,193.269,
02DD020,2012-04-28,193.265,
02DD020,2012-04-29,193.26199,
02DD020,2012-04-30,193.263,
02DD020,2012-05-01,193.26801,
02DD020,2012-05-02,193.269,
02DD020,2012-05-03,193.274,
02DD020,2012-05-04,193.278,A
02DD020,2012-05-05,193.27499,
02DD020,2012-05-06,193.27299,
02DD020,2012-05-07,193.27299,
02DD020,2012-05-08,193.27299,
02DD020,2012-05-09,193.27499,
02DD020,2012-05-10,193.27299,
02DD020,2012-05-11,193.269,A
02DD020,2012-05-12,193.26601,
02DD020,2012-05-13,193.267,
02DD020,2012-05-14,193.263,
02DD020,2012-05-15,193.261,
02DD020,2012-05-16,193.255,
02DD020,2012-05-17,193.254,
02DD020,2012-05-18,193.24899,
02DD020,2012-05-19,193.248,
02DD020,2012-05-20,193.244,
02DD020,2012-05-21,193.242,
02DD020,2012-05-22,193.235,
02DD020,2012-05-23,193.237,
02DD020,2012-05-24,193.237,
02DD020,2012-05-25,193.235,
02DD020,2012-05-26,193.228,A
02DD020,2012-05-27,193.23,
02DD020,2012-05-28,193.231,
02DD020,2012-05-29,193.235,
02DD020,2012-05-30,193.22701,
02DD020,2012-05-31,193.229,
02DD020,2012-06-01,193.23399,
02DD020,2012-06-02,193.252,
02DD020,2012-06-03,193.254,
02DD020,2012-06-04,193.257,
02DD020,2012-06-05,193.255,A
02DD020,2012-06-06,193.256,
02DD020,2012-06-07,193.258,
02DD020,2012-06-08,193.25999,
02DD020,2012-06-09,193.261,
02DD020,2012-06-10,193.26601,
02DD020,2012-06-11,193.26601,
02DD020,2012-06-12,193.27,
02DD020,2012-06-13,193.263,A
02DD020,2012-06-14,193.25999,
02DD020,2012-06-15,193.259,A
02DD020,2012-06-16,193.259,
02DD020,2012-06-17,193.25999,
02DD020,2012-06-18,193.269,
02DD020,2012-06-19,193.28101,
02DD020,2012-06-20,193.276,
02DD020,2012-06-21,193.272,
02DD020,2012-06-22,193.271,
02DD020,2012-06-23,193.271,
02DD020,2012-06-24,193.271,
02DD020,2012-06-25,193.272,
02DD020,2012-06-26,193.26601,
02DD020,2012-06-27,193.26199,
02DD020,2012-06-28,193.255,
02DD020,2012-06-29,193.254,
02DD020,2012-06-30,193.244,
02DD020,2012-07-01,193.245,
02DD020,2012-07-02,193.245,
02DD020,2012-07-03,193.243,
02DD020,2012-07-04,193.24001,
02DD020,2012-07-05,193.23801,
02DD020,2012-07-06,193.23399,
02DD020,2012-07-07,193.23,
02DD020,2012-07-08,193.226,
02DD020,2012-07-09,193.22099,
02DD020,2012-07-10,193.217,
02DD020,2012-07-11,193.21201,
02DD020,2012-07-12,193.205,
02DD020,2012-07-13,193.2,
02DD020,2012-07-14,193.19701,A
02DD020,2012-07-15,193.196,
02DD020,2012-07-16,193.201,
02DD020,2012-07-17,193.19901,
02DD020,2012-07-18,193.19501,
02DD020,2012-07-19,193.19,
02DD020,2012-07-20,193.185,
02DD020,2012-07-21,193.179,
02DD020,2012-07-22,193.175,
02DD020,2012-07-23,193.18201,
02DD020,2012-07-24,193.189,
02DD020,2012-07-25,193.17599,
02DD020,2012-07-26,193.17799,
02DD020,2012-07-27,193.173,
02DD020,2012-07-28,193.166,
02DD020,2012-07-29,193.162,
02DD020,2012-07-30,193.15601,
02DD020,2012-07-31,193.16,A
02DD020,2012-08-01,193.164,
02DD020,2012-08-02,193.159,
02DD020,2012-08-03,193.16,
02DD020,2012-08-04,193.16,
02DD020,2012-08-05,193.173,
02DD020,2012-08-06,193.16299,
02DD020,2012-08-07,193.164,
02DD020,2012-08-08,193.174,
02DD020,2012-08-09,193.17101,
02DD020,2012-08-10,193.174,
02DD020,2012-08-11,193.217,
02DD020,2012-08-12,193.209,
02DD020,2012-08-13,193.19901,
02DD020,2012-08-14,193.19299,
02DD020,2012-08-15,193.19,
02DD020,2012-08-16,193.194,
02DD020,2012-08-17,193.213,
02DD020,2012-08-18,193.20399,
02DD020,2012-08-19,193.20399,
02DD020,2012-08-20,193.19501,A
02DD020,2012-08-21,193.189,
02DD020,2012-08-22,193.183,
02DD020,2012-08-23,193.179,
02DD020,2012-08-24,193.17799,
02DD020,2012-08-25,193.177,A
02DD020,2012-08-26,193.17101,
02DD020,2012-08-27,193.17,
02DD020,2012-08-28,193.168,
02DD020,2012-08-29,193.16299,
02DD020,2012-08-30,193.157,
02DD020,2012-08-31,193.15199,
02DD020,2012-09-01,193.153,A
02DD020,2012-09-02,193.15199,A
02DD020,2012-09-03,193.151,
02DD020,2012-09-04,193.151,
02DD020,2012-09-05,193.14999,A
02DD020,2012-09-06,193.15401,
02DD020,2012-09-07,193.149,A
02DD020,2012-09-08,193.17599,
02DD020,2012-09-09,193.17101,
02DD020,2012-09-10,193.16299,A
02DD020,2012-09-11,193.157,A
02DD020,2012-09-12,193.153,
02DD020,2012-09-13,193.153,
02DD020,2012-09-14,193.158,
02DD020,2012-09-15,193.157,
02DD020,2012-09-16,193.15401,
02DD020,2012-09-17,193.151,A
02DD020,2012-09-18,193.155,
02DD020,2012-09-19,193.15401,A
02DD020,2012-09-20,193.153,
02DD020,2012-09-21,193.158,
02DD020,2012-09-22,193.185,A
02DD020,2012-09-23,193.19,
02DD020,2012-09-24,193.18201,
02DD020,2012-09-25,193.19,
02DD020,2012-09-26,193.192,
02DD020,2012-09-27,193.189,
02DD020,2012-09-28,193.187,
02DD020,2012-09-29,193.188,
02DD020,2012-09-30,193.19099,
02DD020,2012-10-01,193.19,
02DD020,2012-10-02,193.508,
02DD020,2012-10-03,194.325,
02DD020,2012-10-04,194.468,A
02DD020,2012-10-05,194.481,
02DD020,2012-10-06,194.485,
02DD020,2012-10-07,194.478,
02DD020,2012-10-08,194.465,
02DD020,2012-10-09,194.453,
02DD020,2012-10-10,194.451,
02DD020,2012-10-11,194.453,
02DD020,2012-10-12,194.453,
02DD020,2012-10-13,194.442,
02DD020,2012-10-14,194.474,
02DD020,2012-10-15,194.526,
02DD020,2012-10-16,194.536,
02DD020,2012-10-17,194.54201,
02DD020,2012-10-18,194.545,
02DD020,2012-10-19,194.54601,
02DD020,2012-10-20,194.55,
02DD020,2012-10-21,194.541,
02DD020,2012-10-22,194.53999,
02DD020,2012-10-23,194.534,
02DD020,2012-10-24,194.51601,
02DD020,2012-10-25,194.49699,
02DD020,2012-10-26,194.476,
02DD020,2012-10-27,194.461,A
02DD020,2012-10-28,194.44501,
02DD020,2012-10-29,194.44,
02DD020,2012-10-30,194.451,
02DD020,2012-10-31,194.429,A
02DD020,2012-11-01,194.408,
02DD020,2012-11-02,194.394,
02DD020,2012-11-03,194.381,
02DD020,2012-11-04,194.367,
